Fluxo máximo: 13486
52703-->103609 / capacidade = 31, fluxo = 31
52703-->186988 / capacidade = 330, fluxo = 108
52703-->955415 / capacidade = 433, fluxo = 19
54890-->526405 / capacidade = 94, fluxo = 2
55150-->535210 / capacidade = 27, fluxo = 27
55170-->2 / capacidade = 239, fluxo = 81
55915-->332730 / capacidade = 335, fluxo = 78
55915-->831812 / capacidade = 266, fluxo = 110
56605-->754889 / capacidade = 89, fluxo = 4
56840-->454616 / capacidade = 164, fluxo = 40
57085-->202697 / capacidade = 271, fluxo = 117
57427-->777844 / capacidade = 156, fluxo = 156
57427-->857139 / capacidade = 48, fluxo = 19
58147-->608055 / capacidade = 322, fluxo = 17
58243-->472671 / capacidade = 199, fluxo = 66
59910-->538114 / capacidade = 334, fluxo = 116
60180-->820284 / capacidade = 132, fluxo = 68
61026-->92841 / capacidade = 28, fluxo = 28
61695-->2 / capacidade = 234, fluxo = 234
61925-->973315 / capacidade = 361, fluxo = 60
62255-->679222 / capacidade = 138, fluxo = 96
62560-->410123 / capacidade = 455, fluxo = 42
63574-->219775 / capacidade = 268, fluxo = 93
64116-->401297 / capacidade = 316, fluxo = 14
64833-->387258 / capacidade = 159, fluxo = 12
65311-->2 / capacidade = 196, fluxo = 196
66429-->341671 / capacidade = 161, fluxo = 156
66632-->776134 / capacidade = 27, fluxo = 27
66632-->911150 / capacidade = 412, fluxo = 62
67543-->587628 / capacidade = 203, fluxo = 54
67570-->276896 / capacidade = 352, fluxo = 46
68491-->977834 / capacidade = 385, fluxo = 81
68595-->240951 / capacidade = 221, fluxo = 5
68727-->897229 / capacidade = 194, fluxo = 1
69259-->269556 / capacidade = 131, fluxo = 45
69259-->688249 / capacidade = 161, fluxo = 161
71311-->126508 / capacidade = 239, fluxo = 79
71323-->352670 / capacidade = 158, fluxo = 86
72964-->89903 / capacidade = 153, fluxo = 153
72964-->144220 / capacidade = 67, fluxo = 20
72964-->301948 / capacidade = 64, fluxo = 1
73871-->720176 / capacidade = 347, fluxo = 79
74968-->751682 / capacidade = 389, fluxo = 19
75079-->706978 / capacidade = 422, fluxo = 47
75333-->951287 / capacidade = 172, fluxo = 8
79378-->413856 / capacidade = 456, fluxo = 115
81380-->283930 / capacidade = 169, fluxo = 40
