Fluxo máximo: 2964
1-->1989 / capacidade = 60, fluxo = 60
6364-->70593 / capacidade = 72, fluxo = 16
6498-->50324 / capacidade = 39, fluxo = 26
6662-->74228 / capacidade = 82, fluxo = 34
6697-->2 / capacidade = 39, fluxo = 39
6863-->77477 / capacidade = 39, fluxo = 18
6993-->21486 / capacidade = 84, fluxo = 45
7257-->5828 / capacidade = 11, fluxo = 2
7288-->72340 / capacidade = 48, fluxo = 12
7545-->18003 / capacidade = 11, fluxo = 11
7591-->56284 / capacidade = 11, fluxo = 5
7691-->54991 / capacidade = 36, fluxo = 13
7717-->11965 / capacidade = 91, fluxo = 3
7717-->71995 / capacidade = 11, fluxo = 11
7813-->40720 / capacidade = 40, fluxo = 12
7813-->52390 / capacidade = 31, fluxo = 5
7813-->76488 / capacidade = 55, fluxo = 32
7840-->92646 / capacidade = 76, fluxo = 6
7854-->12467 / capacidade = 62, fluxo = 18
7901-->93298 / capacidade = 27, fluxo = 25
7965-->28355 / capacidade = 97, fluxo = 1
7965-->31766 / capacidade = 3, fluxo = 3
7965-->72798 / capacidade = 66, fluxo = 6
8178-->2 / capacidade = 34, fluxo = 20
8225-->2 / capacidade = 30, fluxo = 30
8404-->45394 / capacidade = 85, fluxo = 12
8534-->40727 / capacidade = 14, fluxo = 2
8756-->73078 / capacidade = 56, fluxo = 31
8780-->45839 / capacidade = 98, fluxo = 41
9197-->27706 / capacidade = 90, fluxo = 7
9197-->44961 / capacidade = 32, fluxo = 5
9197-->58084 / capacidade = 94, fluxo = 8
9241-->9592 / capacidade = 83, fluxo = 3
9286-->61012 / capacidade = 35, fluxo = 2
9592-->2 / capacidade = 74, fluxo = 32
9706-->14634 / capacidade = 91, fluxo = 17
9856-->12667 / capacidade = 11, fluxo = 11
9856-->26529 / capacidade = 51, fluxo = 13
9856-->31208 / capacidade = 73, fluxo = 6
9951-->35054 / capacidade = 12, fluxo = 12
9969-->64728 / capacidade = 45, fluxo = 7
10111-->2 / capacidade = 13, fluxo = 13
10117-->2 / capacidade = 89, fluxo = 89
10144-->48665 / capacidade = 41, fluxo = 4
10178-->5513 / capacidade = 31, fluxo = 30
10178-->47475 / capacidade = 60, fluxo = 6
10214-->36784 / capacidade = 90, fluxo = 4
10225-->57628 / capacidade = 45, fluxo = 15
10305-->50733 / capacidade = 95, fluxo = 27
10305-->71174 / capacidade = 41, fluxo = 3
10305-->97704 / capacidade = 70, fluxo = 7
10536-->2195 / capacidade = 99, fluxo = 8
10536-->59228 / capacidade = 5, fluxo = 5
10660-->15889 / capacidade = 64, fluxo = 14
10750-->27847 / capacidade = 30, fluxo = 3
10750-->42005 / capacidade = 16, fluxo = 16
11037-->77144 / capacidade = 29, fluxo = 6
11091-->72905 / capacidade = 88, fluxo = 17
11097-->14876 / capacidade = 21, fluxo = 3
11190-->87126 / capacidade = 34, fluxo = 8
11315-->59912 / capacidade = 30, fluxo = 6
11339-->31074 / capacidade = 100, fluxo = 5
11385-->20651 / capacidade = 36, fluxo = 4
11690-->30266 / capacidade = 99, fluxo = 5
11757-->72000 / capacidade = 44, fluxo = 3
11938-->720 / capacidade = 80, fluxo = 2
11965-->27373 / capacidade = 67, fluxo = 3
11989-->34037 / capacidade = 54, fluxo = 5
12056-->84888 / capacidade = 19, fluxo = 11
12109-->35761 / capacidade = 97, fluxo = 23
12381-->86882 / capacidade = 60, fluxo = 8
12382-->40519 / capacidade = 36, fluxo = 22
12382-->61433 / capacidade = 58, fluxo = 56
12467-->2 / capacidade = 22, fluxo = 18
12640-->2 / capacidade = 21, fluxo = 21
12667-->40580 / capacidade = 91, fluxo = 11
12674-->85697 / capacidade = 95, fluxo = 10
12733-->50783 / capacidade = 49, fluxo = 5
12734-->12950 / capacidade = 44, fluxo = 19
12950-->50783 / capacidade = 37, fluxo = 19
12987-->75795 / capacidade = 55, fluxo = 1
13037-->55757 / capacidade = 17, fluxo = 17
13211-->45394 / capacidade = 55, fluxo = 7
13605-->63923 / capacidade = 17, fluxo = 3
13764-->70454 / capacidade = 89, fluxo = 9
14005-->14980 / capacidade = 5, fluxo = 5
14005-->47318 / capacidade = 99, fluxo = 68
14016-->57213 / capacidade = 10, fluxo = 5
14016-->84019 / capacidade = 36, fluxo = 5
14022-->2 / capacidade = 37, fluxo = 34
14127-->21780 / capacidade = 100, fluxo = 1
14136-->2 / capacidade = 92, fluxo = 92
14273-->52231 / capacidade = 87, fluxo = 3
14318-->66781 / capacidade = 94, fluxo = 10
14362-->17842 / capacidade = 86, fluxo = 4
14362-->19949 / capacidade = 67, fluxo = 3
14362-->33016 / capacidade = 89, fluxo = 21
14362-->49345 / capacidade = 72, fluxo = 9
14433-->56820 / capacidade = 10, fluxo = 10
14506-->67492 / capacidade = 4, fluxo = 4
14587-->71336 / capacidade = 98, fluxo = 4
14623-->34414 / capacidade = 2, fluxo = 2
14634-->13037 / capacidade = 92, fluxo = 17
14684-->6697 / capacidade = 78, fluxo = 24
14775-->72143 / capacidade = 54, fluxo = 30
14876-->52481 / capacidade = 64, fluxo = 3
14980-->92309 / capacidade = 27, fluxo = 5
15031-->39620 / capacidade = 37, fluxo = 13
15031-->41552 / capacidade = 24, fluxo = 14
15264-->11037 / capacidade = 68, fluxo = 6
15563-->79487 / capacidade = 64, fluxo = 13
15572-->2 / capacidade = 32, fluxo = 11
15606-->36768 / capacidade = 94, fluxo = 6
15873-->95016 / capacidade = 69, fluxo = 1
15889-->23536 / capacidade = 14, fluxo = 14
16288-->47925 / capacidade = 93, fluxo = 5
16319-->25408 / capacidade = 95, fluxo = 9
16319-->77396 / capacidade = 71, fluxo = 2
16426-->4715 / capacidade = 28, fluxo = 22
16580-->41895 / capacidade = 15, fluxo = 15
16580-->98730 / capacidade = 20, fluxo = 20
16759-->2 / capacidade = 56, fluxo = 36
17047-->60071 / capacidade = 82, fluxo = 5
17255-->2857 / capacidade = 90, fluxo = 29
17308-->82177 / capacidade = 2, fluxo = 2
17427-->97282 / capacidade = 18, fluxo = 18
17649-->2 / capacidade = 24, fluxo = 24
17720-->33216 / capacidade = 56, fluxo = 2
17729-->10117 / capacidade = 28, fluxo = 1
17842-->78150 / capacidade = 94, fluxo = 4
17935-->92663 / capacidade = 32, fluxo = 21
18003-->88583 / capacidade = 16, fluxo = 11
18055-->43032 / capacidade = 51, fluxo = 7
18391-->2 / capacidade = 71, fluxo = 14
18416-->19155 / capacidade = 100, fluxo = 14
18491-->26305 / capacidade = 8, fluxo = 8
18491-->39317 / capacidade = 86, fluxo = 10
18546-->71225 / capacidade = 90, fluxo = 15
18928-->29288 / capacidade = 59, fluxo = 10
18977-->82177 / capacidade = 78, fluxo = 4
19045-->1234 / capacidade = 42, fluxo = 6
19065-->78295 / capacidade = 71, fluxo = 1
19155-->89210 / capacidade = 22, fluxo = 14
19457-->49714 / capacidade = 90, fluxo = 34
19570-->73331 / capacidade = 80, fluxo = 16
19621-->59912 / capacidade = 39, fluxo = 39
19949-->50889 / capacidade = 75, fluxo = 3
20368-->2 / capacidade = 78, fluxo = 78
20397-->94183 / capacidade = 90, fluxo = 14
20651-->53189 / capacidade = 93, fluxo = 4
20675-->61764 / capacidade = 10, fluxo = 10
21026-->9241 / capacidade = 97, fluxo = 3
21108-->57628 / capacidade = 4, fluxo = 4
21180-->41701 / capacidade = 53, fluxo = 23
21189-->78295 / capacidade = 56, fluxo = 13
21414-->82177 / capacidade = 52, fluxo = 20
21462-->461 / capacidade = 79, fluxo = 21
21486-->40052 / capacidade = 41, fluxo = 41
21486-->88828 / capacidade = 12, fluxo = 4
21625-->94525 / capacidade = 13, fluxo = 13
21683-->6498 / capacidade = 91, fluxo = 26
21770-->21414 / capacidade = 52, fluxo = 20
21780-->94529 / capacidade = 67, fluxo = 1
21806-->25693 / capacidade = 15, fluxo = 3
22110-->88411 / capacidade = 49, fluxo = 14
22247-->97216 / capacidade = 87, fluxo = 22
22624-->45829 / capacidade = 6, fluxo = 1
22670-->19457 / capacidade = 48, fluxo = 9
22670-->29463 / capacidade = 63, fluxo = 10
22905-->18546 / capacidade = 15, fluxo = 15
22992-->5884 / capacidade = 48, fluxo = 14
22992-->81890 / capacidade = 6, fluxo = 6
23236-->56627 / capacidade = 40, fluxo = 20
23536-->57100 / capacidade = 83, fluxo = 14
24169-->2 / capacidade = 64, fluxo = 64
24379-->42779 / capacidade = 58, fluxo = 4
24387-->92449 / capacidade = 8, fluxo = 5
24465-->55459 / capacidade = 23, fluxo = 1
24689-->7691 / capacidade = 73, fluxo = 13
24781-->58685 / capacidade = 13, fluxo = 3
24814-->38790 / capacidade = 18, fluxo = 18
24814-->56644 / capacidade = 31, fluxo = 31
24814-->63207 / capacidade = 23, fluxo = 22
24852-->46928 / capacidade = 83, fluxo = 15
25018-->70588 / capacidade = 15, fluxo = 10
25096-->32624 / capacidade = 52, fluxo = 25
25188-->32333 / capacidade = 52, fluxo = 3
25345-->5727 / capacidade = 73, fluxo = 17
25408-->72755 / capacidade = 13, fluxo = 9
25413-->82810 / capacidade = 76, fluxo = 20
25416-->40166 / capacidade = 65, fluxo = 6
25545-->86707 / capacidade = 27, fluxo = 7
25693-->30090 / capacidade = 33, fluxo = 3
25778-->88522 / capacidade = 45, fluxo = 4
26001-->8178 / capacidade = 65, fluxo = 20
26090-->5796 / capacidade = 47, fluxo = 1
26273-->32561 / capacidade = 78, fluxo = 12
26305-->59281 / capacidade = 42, fluxo = 8
26340-->8534 / capacidade = 39, fluxo = 2
26392-->43947 / capacidade = 62, fluxo = 1
26454-->25188 / capacidade = 83, fluxo = 3
26454-->38488 / capacidade = 7, fluxo = 7
26475-->1996 / capacidade = 37, fluxo = 4
26488-->20397 / capacidade = 51, fluxo = 14
26529-->61033 / capacidade = 11, fluxo = 7
26529-->79392 / capacidade = 6, fluxo = 6
26856-->52481 / capacidade = 93, fluxo = 4
26866-->60619 / capacidade = 40, fluxo = 20
27102-->10305 / capacidade = 46, fluxo = 37
27102-->98925 / capacidade = 7, fluxo = 7
27163-->35560 / capacidade = 82, fluxo = 40
27245-->36511 / capacidade = 16, fluxo = 3
27373-->17649 / capacidade = 61, fluxo = 3
27563-->57628 / capacidade = 32, fluxo = 1
27675-->53504 / capacidade = 73, fluxo = 17
27706-->82934 / capacidade = 10, fluxo = 7
27805-->10117 / capacidade = 62, fluxo = 16
27847-->3361 / capacidade = 60, fluxo = 3
28053-->64733 / capacidade = 61, fluxo = 17
28355-->77350 / capacidade = 6, fluxo = 1
28383-->92098 / capacidade = 10, fluxo = 10
28406-->67492 / capacidade = 72, fluxo = 9
28447-->2 / capacidade = 59, fluxo = 59
28963-->60220 / capacidade = 96, fluxo = 24
29011-->14127 / capacidade = 74, fluxo = 1
29242-->96340 / capacidade = 62, fluxo = 13
29288-->2 / capacidade = 79, fluxo = 79
29437-->356 / capacidade = 94, fluxo = 41
29463-->25018 / capacidade = 76, fluxo = 10
29672-->20368 / capacidade = 39, fluxo = 7
29836-->17649 / capacidade = 96, fluxo = 13
29852-->1869 / capacidade = 73, fluxo = 5
29852-->17720 / capacidade = 32, fluxo = 2
29863-->83468 / capacidade = 96, fluxo = 11
29963-->31355 / capacidade = 10, fluxo = 10
29963-->57138 / capacidade = 31, fluxo = 8
30090-->9951 / capacidade = 29, fluxo = 3
30266-->2 / capacidade = 31, fluxo = 31
30450-->11097 / capacidade = 3, fluxo = 3
30450-->24689 / capacidade = 75, fluxo = 13
30479-->66169 / capacidade = 44, fluxo = 33
30479-->93221 / capacidade = 71, fluxo = 9
30546-->2 / capacidade = 43, fluxo = 43
30730-->89210 / capacidade = 65, fluxo = 10
30858-->10111 / capacidade = 45, fluxo = 13
30897-->75675 / capacidade = 80, fluxo = 19
30973-->72000 / capacidade = 1, fluxo = 1
30973-->99192 / capacidade = 90, fluxo = 11
31074-->89427 / capacidade = 30, fluxo = 5
31208-->74338 / capacidade = 17, fluxo = 6
31232-->2 / capacidade = 19, fluxo = 6
31355-->75651 / capacidade = 44, fluxo = 10
31685-->36784 / capacidade = 78, fluxo = 11
31766-->86707 / capacidade = 88, fluxo = 3
31837-->38212 / capacidade = 31, fluxo = 8
32050-->93858 / capacidade = 15, fluxo = 9
32076-->66495 / capacidade = 87, fluxo = 9
32333-->75675 / capacidade = 72, fluxo = 3
32450-->82114 / capacidade = 57, fluxo = 43
32465-->56820 / capacidade = 53, fluxo = 17
32490-->21625 / capacidade = 82, fluxo = 13
32490-->78701 / capacidade = 17, fluxo = 17
32561-->91036 / capacidade = 12, fluxo = 12
32596-->61681 / capacidade = 100, fluxo = 15
32618-->63806 / capacidade = 53, fluxo = 16
32618-->85796 / capacidade = 81, fluxo = 3
32624-->89130 / capacidade = 32, fluxo = 25
32628-->28963 / capacidade = 91, fluxo = 24
32940-->39237 / capacidade = 45, fluxo = 4
33016-->52431 / capacidade = 54, fluxo = 21
33085-->33747 / capacidade = 55, fluxo = 8
33216-->70588 / capacidade = 55, fluxo = 2
33277-->96338 / capacidade = 36, fluxo = 16
33459-->36784 / capacidade = 12, fluxo = 12
33504-->86655 / capacidade = 52, fluxo = 34
33670-->36511 / capacidade = 9, fluxo = 9
33747-->2 / capacidade = 38, fluxo = 38
33827-->67492 / capacidade = 93, fluxo = 33
34026-->12109 / capacidade = 100, fluxo = 23
34037-->14136 / capacidade = 63, fluxo = 5
34164-->4096 / capacidade = 41, fluxo = 7
34236-->33670 / capacidade = 71, fluxo = 9
34414-->9286 / capacidade = 74, fluxo = 2
34666-->51919 / capacidade = 27, fluxo = 1
34756-->48451 / capacidade = 94, fluxo = 5
34835-->37767 / capacidade = 51, fluxo = 8
35054-->2 / capacidade = 65, fluxo = 12
35205-->96519 / capacidade = 42, fluxo = 15
35483-->1900 / capacidade = 83, fluxo = 41
35500-->17047 / capacidade = 5, fluxo = 5
35560-->57628 / capacidade = 82, fluxo = 40
35761-->2 / capacidade = 23, fluxo = 23
36316-->25778 / capacidade = 52, fluxo = 4
36369-->62409 / capacidade = 84, fluxo = 3
36511-->2 / capacidade = 77, fluxo = 77
36710-->10178 / capacidade = 58, fluxo = 36
36768-->2 / capacidade = 81, fluxo = 6
36784-->2 / capacidade = 100, fluxo = 100
36836-->2 / capacidade = 24, fluxo = 6
37084-->96519 / capacidade = 96, fluxo = 14
37160-->41086 / capacidade = 28, fluxo = 20
37187-->41401 / capacidade = 96, fluxo = 33
37197-->20368 / capacidade = 83, fluxo = 41
37704-->11690 / capacidade = 98, fluxo = 5
37767-->17649 / capacidade = 80, fluxo = 8
38212-->33085 / capacidade = 86, fluxo = 8
38335-->16759 / capacidade = 39, fluxo = 36
38488-->13211 / capacidade = 22, fluxo = 7
38654-->2 / capacidade = 5, fluxo = 5
38790-->6863 / capacidade = 27, fluxo = 18
38822-->38335 / capacidade = 36, fluxo = 36
39003-->97216 / capacidade = 86, fluxo = 6
39050-->2 / capacidade = 83, fluxo = 83
39098-->72000 / capacidade = 91, fluxo = 7
39237-->8225 / capacidade = 4, fluxo = 4
39246-->78840 / capacidade = 68, fluxo = 14
39246-->89370 / capacidade = 34, fluxo = 16
39317-->93421 / capacidade = 92, fluxo = 10
39390-->80373 / capacidade = 13, fluxo = 13
39390-->80855 / capacidade = 43, fluxo = 25
39475-->7288 / capacidade = 37, fluxo = 12
39475-->11385 / capacidade = 96, fluxo = 4
39475-->50465 / capacidade = 13, fluxo = 1
39475-->52759 / capacidade = 16, fluxo = 16
39620-->87326 / capacidade = 39, fluxo = 1
39620-->88155 / capacidade = 64, fluxo = 12
39644-->6364 / capacidade = 17, fluxo = 17
39644-->20675 / capacidade = 74, fluxo = 10
39644-->58324 / capacidade = 7, fluxo = 5
39644-->84595 / capacidade = 60, fluxo = 44
39735-->99406 / capacidade = 24, fluxo = 15
40052-->24169 / capacidade = 51, fluxo = 41
40126-->67492 / capacidade = 13, fluxo = 13
40148-->17935 / capacidade = 68, fluxo = 21
40148-->24852 / capacidade = 83, fluxo = 15
40148-->29836 / capacidade = 8, fluxo = 8
40166-->70261 / capacidade = 51, fluxo = 6
40166-->75675 / capacidade = 23, fluxo = 23
40430-->64867 / capacidade = 35, fluxo = 35
40466-->75006 / capacidade = 73, fluxo = 21
40519-->32076 / capacidade = 94, fluxo = 9
40519-->32940 / capacidade = 41, fluxo = 4
40519-->98021 / capacidade = 76, fluxo = 9
40580-->30973 / capacidade = 70, fluxo = 11
40720-->49337 / capacidade = 63, fluxo = 12
40727-->76717 / capacidade = 2, fluxo = 2
41002-->75927 / capacidade = 77, fluxo = 30
41026-->53629 / capacidade = 8, fluxo = 8
41026-->92264 / capacidade = 25, fluxo = 1
41086-->78594 / capacidade = 38, fluxo = 20
41153-->15563 / capacidade = 70, fluxo = 13
41153-->18416 / capacidade = 92, fluxo = 14
41401-->36511 / capacidade = 77, fluxo = 33
41491-->78594 / capacidade = 94, fluxo = 12
41552-->66586 / capacidade = 64, fluxo = 14
41701-->82177 / capacidade = 96, fluxo = 32
41766-->45612 / capacidade = 66, fluxo = 2
41771-->37704 / capacidade = 75, fluxo = 5
41895-->47990 / capacidade = 88, fluxo = 15
42005-->54991 / capacidade = 69, fluxo = 57
42210-->91214 / capacidade = 69, fluxo = 1
42229-->10144 / capacidade = 79, fluxo = 4
42229-->64149 / capacidade = 72, fluxo = 4
42535-->2215 / capacidade = 5, fluxo = 5
42535-->2541 / capacidade = 46, fluxo = 46
42535-->26273 / capacidade = 96, fluxo = 12
42535-->41026 / capacidade = 69, fluxo = 9
42535-->75291 / capacidade = 67, fluxo = 17
42602-->29011 / capacidade = 97, fluxo = 1
42602-->97469 / capacidade = 48, fluxo = 5
42779-->18977 / capacidade = 95, fluxo = 4
42832-->11190 / capacidade = 11, fluxo = 8
42965-->28053 / capacidade = 49, fluxo = 17
43032-->2 / capacidade = 97, fluxo = 7
43670-->67033 / capacidade = 80, fluxo = 16
43762-->55913 / capacidade = 36, fluxo = 12
43947-->2 / capacidade = 92, fluxo = 1
43976-->82934 / capacidade = 50, fluxo = 8
44068-->32450 / capacidade = 54, fluxo = 43
44152-->10214 / capacidade = 4, fluxo = 4
44474-->40126 / capacidade = 59, fluxo = 13
44474-->81806 / capacidade = 17, fluxo = 17
44474-->81818 / capacidade = 56, fluxo = 1
44566-->87042 / capacidade = 95, fluxo = 29
44869-->2 / capacidade = 17, fluxo = 17
44961-->61681 / capacidade = 5, fluxo = 5
45014-->10750 / capacidade = 58, fluxo = 19
45014-->74119 / capacidade = 14, fluxo = 14
45014-->96077 / capacidade = 86, fluxo = 23
45014-->99953 / capacidade = 72, fluxo = 14
45023-->63382 / capacidade = 1, fluxo = 1
45394-->28447 / capacidade = 99, fluxo = 19
45414-->66014 / capacidade = 39, fluxo = 13
45421-->39735 / capacidade = 19, fluxo = 15
45517-->61462 / capacidade = 24, fluxo = 24
45612-->2 / capacidade = 2, fluxo = 2
45829-->17729 / capacidade = 1, fluxo = 1
45839-->37197 / capacidade = 41, fluxo = 41
46220-->28447 / capacidade = 6, fluxo = 6
46501-->5618 / capacidade = 43, fluxo = 30
46569-->88317 / capacidade = 51, fluxo = 4
46699-->11339 / capacidade = 56, fluxo = 5
46702-->82934 / capacidade = 44, fluxo = 44
46926-->1786 / capacidade = 25, fluxo = 25
46926-->9706 / capacidade = 100, fluxo = 17
46926-->78393 / capacidade = 22, fluxo = 22
46926-->90506 / capacidade = 7, fluxo = 5
46928-->10225 / capacidade = 41, fluxo = 15
46980-->34164 / capacidade = 7, fluxo = 7
46980-->36710 / capacidade = 81, fluxo = 36
46980-->43762 / capacidade = 12, fluxo = 12
46980-->79256 / capacidade = 56, fluxo = 12
47318-->12734 / capacidade = 19, fluxo = 19
47318-->77480 / capacidade = 47, fluxo = 29
47318-->78194 / capacidade = 68, fluxo = 20
47475-->36784 / capacidade = 37, fluxo = 22
47528-->8225 / capacidade = 87, fluxo = 26
47896-->32465 / capacidade = 61, fluxo = 17
47918-->7545 / capacidade = 56, fluxo = 11
47918-->33277 / capacidade = 36, fluxo = 16
47918-->49138 / capacidade = 100, fluxo = 9
47918-->60421 / capacidade = 12, fluxo = 12
47925-->78581 / capacidade = 87, fluxo = 5
47990-->96519 / capacidade = 71, fluxo = 17
48276-->2 / capacidade = 27, fluxo = 27
48451-->64228 / capacidade = 47, fluxo = 5
48665-->26856 / capacidade = 49, fluxo = 4
48678-->11757 / capacidade = 14, fluxo = 3
49091-->57370 / capacidade = 3, fluxo = 3
49091-->62360 / capacidade = 14, fluxo = 12
49091-->72708 / capacidade = 100, fluxo = 3
49091-->96853 / capacidade = 33, fluxo = 17
49138-->4127 / capacidade = 74, fluxo = 9
49159-->29836 / capacidade = 5, fluxo = 5
49337-->8404 / capacidade = 62, fluxo = 12
49345-->55658 / capacidade = 9, fluxo = 9
49546-->98305 / capacidade = 2, fluxo = 2
49585-->61681 / capacidade = 45, fluxo = 13
49674-->76856 / capacidade = 62, fluxo = 8
49714-->2 / capacidade = 27, fluxo = 27
49714-->70588 / capacidade = 7, fluxo = 7
49771-->10660 / capacidade = 27, fluxo = 14
49771-->11938 / capacidade = 2, fluxo = 2
49771-->42229 / capacidade = 51, fluxo = 8
49771-->98542 / capacidade = 47, fluxo = 26
49977-->52481 / capacidade = 20, fluxo = 20
50324-->87006 / capacidade = 86, fluxo = 26
50449-->22670 / capacidade = 86, fluxo = 19
50449-->39246 / capacidade = 30, fluxo = 30
50465-->22624 / capacidade = 95, fluxo = 1
50528-->82177 / capacidade = 8, fluxo = 8
50528-->96519 / capacidade = 27, fluxo = 2
50609-->18928 / capacidade = 45, fluxo = 10
50733-->41153 / capacidade = 59, fluxo = 27
50734-->55758 / capacidade = 80, fluxo = 3
50783-->2 / capacidade = 94, fluxo = 26
50812-->38822 / capacidade = 44, fluxo = 36
50836-->41701 / capacidade = 9, fluxo = 9
50889-->21026 / capacidade = 3, fluxo = 3
51151-->20368 / capacidade = 75, fluxo = 14
51438-->14684 / capacidade = 82, fluxo = 24
51799-->26475 / capacidade = 52, fluxo = 4
51799-->62824 / capacidade = 49, fluxo = 49
51919-->60071 / capacidade = 3, fluxo = 3
52231-->88411 / capacidade = 72, fluxo = 3
52279-->12674 / capacidade = 73, fluxo = 10
52279-->96253 / capacidade = 73, fluxo = 9
52390-->34666 / capacidade = 31, fluxo = 1
52390-->81224 / capacidade = 29, fluxo = 4
52431-->40466 / capacidade = 47, fluxo = 21
52481-->2 / capacidade = 67, fluxo = 42
52522-->4144 / capacidade = 85, fluxo = 10
52522-->91129 / capacidade = 67, fluxo = 26
